Road Code,Road Name,Start Time,End Time,Total Number of Vehicles,Number of Class 1 Vehicles,Number of Class 2 Vehicles,Number of Class 3 Vehicles,Number of Class 4 Vehicles,Number of Class 5 Vehicles,Average Speed,Number of Illegal Speed Violations,Number of Illegal Distance Violations,Number of Illegal Overtaking Violations,Estimated Number,Length of Operation (minutes)
973151,کردکوي - گرگان (قديم ),1395/12/29 00:00:00,1395/12/30 00:00:00,3807,3724,67,9,4,3,83.55,856.0,595.0,10.0,4367.0,1280.0
973151,کردکوي - گرگان (قديم ),1395/12/30 00:00:00,1396/01/01 00:00:00,4341,4289,40,3,7,2,83.66,934.0,752.0,14.0,4341.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/01 00:00:00,1400/12/02 00:00:00,4759,4485,188,71,11,4,81.0,942.0,890.0,130.0,4759.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/02 00:00:00,1400/12/03 00:00:00,4069,3901,114,37,9,8,79.0,590.0,595.0,103.0,4069.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/03 00:00:00,1400/12/04 00:00:00,4650,4448,127,58,9,8,81.0,899.0,834.0,113.0,4650.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/04 00:00:00,1400/12/05 00:00:00,4789,4569,148,54,11,7,80.0,866.0,906.0,126.0,4789.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/05 00:00:00,1400/12/06 00:00:00,5610,5365,168,51,16,10,79.0,895.0,1271.0,150.0,5610.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/06 00:00:00,1400/12/07 00:00:00,5804,5629,108,44,13,10,78.0,854.0,1386.0,150.0,5804.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/07 00:00:00,1400/12/08 00:00:00,4825,4521,215,69,11,9,79.0,799.0,911.0,106.0,4825.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/08 00:00:00,1400/12/09 00:00:00,3984,3823,114,40,3,4,80.0,689.0,619.0,86.0,3984.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/09 00:00:00,1400/12/10 00:00:00,4909,4639,186,71,9,4,79.0,797.0,966.0,125.0,4909.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/10 00:00:00,1400/12/11 00:00:00,5243,5049,135,38,9,12,79.0,810.0,1138.0,132.0,5243.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/11 00:00:00,1400/12/12 00:00:00,4992,4692,220,58,14,8,80.0,867.0,962.0,148.0,4992.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/12 00:00:00,1400/12/13 00:00:00,5900,5621,191,62,13,13,79.0,885.0,1400.0,144.0,5913.0,1435.0
973151,جاده قديم کردکوي - گرگان,1400/12/13 00:00:00,1400/12/14 00:00:00,4765,4609,101,42,4,9,77.0,637.0,1004.0,125.0,4932.0,1350.0
973151,جاده قديم کردکوي - گرگان,1400/12/14 00:00:00,1400/12/15 00:00:00,5181,4806,254,95,17,9,80.0,887.0,1061.0,131.0,5181.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/15 00:00:00,1400/12/16 00:00:00,5304,4958,235,88,14,9,80.0,958.0,1083.0,171.0,5304.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/16 00:00:00,1400/12/17 00:00:00,5116,4833,200,60,12,11,78.0,772.0,1027.0,126.0,5116.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/17 00:00:00,1400/12/18 00:00:00,5131,4826,198,81,19,7,79.0,875.0,1046.0,156.0,5131.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/18 00:00:00,1400/12/19 00:00:00,5135,4817,208,86,12,12,80.0,890.0,998.0,134.0,5135.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/19 00:00:00,1400/12/20 00:00:00,5813,5515,196,80,17,5,76.0,702.0,1330.0,158.0,5813.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/20 00:00:00,1400/12/21 00:00:00,5276,5106,103,51,12,4,78.0,675.0,1176.0,129.0,5276.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/21 00:00:00,1400/12/22 00:00:00,5273,4951,207,92,16,7,78.0,754.0,1105.0,134.0,5273.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/22 00:00:00,1400/12/23 00:00:00,4749,4497,169,67,8,8,80.0,817.0,858.0,102.0,4749.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/23 00:00:00,1400/12/24 00:00:00,5003,4733,189,68,7,6,79.0,847.0,931.0,122.0,5003.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/24 00:00:00,1400/12/25 00:00:00,4977,4683,197,75,15,7,77.0,635.0,944.0,109.0,4977.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/25 00:00:00,1400/12/26 00:00:00,5208,4951,168,68,14,7,80.0,868.0,915.0,110.0,5208.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/26 00:00:00,1400/12/27 00:00:00,5479,5281,135,53,6,4,79.0,834.0,1146.0,125.0,5479.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/27 00:00:00,1400/12/28 00:00:00,5820,5609,143,58,4,6,79.0,872.0,1311.0,117.0,5820.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/28 00:00:00,1400/12/29 00:00:00,5644,5437,143,50,9,5,81.0,1053.0,1161.0,129.0,5644.0,1440.0
973151,جاده قديم کردکوي - گرگان,1400/12/29 00:00:00,1401/01/01 00:00:00,4665,4572,55,24,11,3,83.0,1001.0,859.0,74.0,4665.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/01 00:00:00,1401/12/02 00:00:00,5226,4901,264,35,15,11,78.0,34.0,1113.0,136.0,5226.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/02 00:00:00,1401/12/03 00:00:00,5140,4848,246,29,11,6,78.0,35.0,1052.0,124.0,5140.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/03 00:00:00,1401/12/04 00:00:00,5358,5055,252,29,14,8,78.0,37.0,1152.0,116.0,5358.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/04 00:00:00,1401/12/05 00:00:00,6206,5966,180,36,12,12,77.0,42.0,1488.0,126.0,6206.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/05 00:00:00,1401/12/06 00:00:00,5076,4882,167,18,4,5,73.0,26.0,945.0,111.0,5076.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/06 00:00:00,1401/12/07 00:00:00,5126,4878,198,37,7,6,79.0,34.0,1027.0,119.0,5126.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/07 00:00:00,1401/12/08 00:00:00,5379,5096,229,37,12,5,79.0,25.0,1194.0,139.0,5379.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/08 00:00:00,1401/12/09 00:00:00,5472,5166,249,37,13,7,78.0,50.0,1197.0,161.0,5472.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/09 00:00:00,1401/12/10 00:00:00,5536,5226,256,31,13,10,78.0,37.0,1128.0,118.0,5536.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/10 00:00:00,1401/12/11 00:00:00,5449,5197,195,39,8,10,76.0,35.0,1178.0,114.0,5449.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/11 00:00:00,1401/12/12 00:00:00,6027,5788,186,36,9,8,77.0,29.0,1427.0,116.0,6027.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/12 00:00:00,1401/12/13 00:00:00,5575,5367,168,22,9,9,77.0,34.0,1214.0,133.0,5575.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/13 00:00:00,1401/12/14 00:00:00,5235,4943,252,23,9,8,79.0,53.0,1069.0,160.0,5235.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/14 00:00:00,1401/12/15 00:00:00,5254,4959,242,33,16,4,78.0,38.0,1072.0,141.0,5254.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/15 00:00:00,1401/12/16 00:00:00,5168,4873,226,49,10,10,76.0,21.0,1134.0,148.0,5309.0,1410.0
973151,جاده قديم کردکوي - گرگان,1401/12/16 00:00:00,1401/12/17 00:00:00,5513,5191,252,38,15,17,75.0,25.0,1266.0,128.0,5513.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/17 00:00:00,1401/12/18 00:00:00,4857,4627,188,31,6,5,76.0,24.0,932.0,114.0,4857.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/18 00:00:00,1401/12/19 00:00:00,5531,5305,164,36,21,5,77.0,28.0,1169.0,131.0,5531.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/19 00:00:00,1401/12/20 00:00:00,5239,5078,114,26,13,8,75.0,32.0,1085.0,120.0,5239.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/20 00:00:00,1401/12/21 00:00:00,5622,5280,267,44,22,9,77.0,31.0,1156.0,160.0,5622.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/21 00:00:00,1401/12/22 00:00:00,5626,5285,285,34,13,9,78.0,40.0,1248.0,118.0,5626.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/22 00:00:00,1401/12/23 00:00:00,5602,5284,256,43,18,1,78.0,45.0,1206.0,135.0,5602.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/23 00:00:00,1401/12/24 00:00:00,5369,5050,266,39,11,3,76.0,40.0,1100.0,150.0,5369.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/24 00:00:00,1401/12/25 00:00:00,5552,5246,246,35,14,11,77.0,28.0,1085.0,134.0,5552.0,1440.0
973151,جاده قديم کردکوي - گرگان,1401/12/25 00:00:00,1401/12/26 00:00:00,6074,5824,196,30,13,11,75.0,32.0,1471.0,142.0,6126.0,1365.0
973151,جاده قديم کردکوي - گرگان,1401/12/26 00:00:00,1401/12/27 00:00:00,6824,6534,222,34,18,16,71.0,22.0,1844.0,194.0,6840.0,1400.0
973151,جاده قديم کردکوي - گرگان,1401/12/27 00:00:00,1401/12/28 00:00:00,5785,5488,239,41,11,6,77.0,27.0,1237.0,152.0,6633.0,1395.0
973151,جاده قديم کردکوي - گرگان,1401/12/28 00:00:00,1401/12/29 00:00:00,5751,5487,208,39,12,5,77.0,24.0,1211.0,144.0,5758.0,1410.0
973151,جاده قديم کردکوي - گرگان,1401/12/29 00:00:00,1402/01/01 00:00:00,5054,4968,63,13,4,6,77.0,25.0,1007.0,108.0,5075.0,1380.0
973151,جاده قديم کردکوي - گرگان,1398/01/01 00:00:00,1398/01/02 00:00:00,4603,4557,28,10,4,4,77.0,521.0,894.0,71.0,4603.0,1440.0
973151,جاده قديم کردکوي - گرگان,1398/01/02 00:00:00,1398/01/03 00:00:00,4479,4377,55,33,7,7,82.0,822.0,884.0,63.0,4555.0,1380.0
973151,جاده قديم کردکوي - گرگان,1398/01/03 00:00:00,1398/01/04 00:00:00,4990,4872,62,38,9,9,81.0,862.0,939.0,74.0,4990.0,1440.0
