Road Code,Road Name,Start Time,End Time,Total Number of Vehicles,Number of Class 1 Vehicles,Number of Class 2 Vehicles,Number of Class 3 Vehicles,Number of Class 4 Vehicles,Number of Class 5 Vehicles,Average Speed,Number of Illegal Speed Violations,Number of Illegal Distance Violations,Number of Illegal Overtaking Violations,Estimated Number,Length of Operation (minutes)
973101,گرگان -کردکوي (قديم ),1396/01/07 00:00:00,1396/01/08 00:00:00,4250,4136,96,11,1,6,83.47,922.0,839.0,8.0,4250.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/01/08 00:00:00,1396/01/09 00:00:00,3932,3831,87,9,0,5,82.43,745.0,680.0,9.0,3932.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/01/09 00:00:00,1396/01/10 00:00:00,4036,3870,141,15,5,5,83.91,925.0,770.0,8.0,4040.0,1435.0
973101,گرگان -کردکوي (قديم ),1396/01/10 00:00:00,1396/01/11 00:00:00,4658,4548,92,14,1,3,83.08,946.0,1093.0,12.0,4658.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/01/11 00:00:00,1396/01/12 00:00:00,4073,3957,105,8,0,3,82.55,791.0,766.0,5.0,4073.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/01/12 00:00:00,1396/01/13 00:00:00,3287,3223,48,12,1,3,80.43,520.0,461.0,6.0,3290.0,1435.0
973101,گرگان -کردکوي (قديم ),1396/01/13 00:00:00,1396/01/14 00:00:00,3214,3178,28,7,1,0,81.81,589.0,514.0,17.0,3214.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/01/14 00:00:00,1396/01/15 00:00:00,3613,3511,75,19,3,5,78.48,455.0,656.0,6.0,3613.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/01/15 00:00:00,1396/01/16 00:00:00,3118,3023,62,25,3,5,84.06,721.0,409.0,5.0,3118.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/01/16 00:00:00,1396/01/17 00:00:00,3876,3745,111,16,1,3,84.54,921.0,709.0,5.0,3876.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/01/17 00:00:00,1396/01/18 00:00:00,4537,4424,89,15,2,7,83.17,969.0,975.0,7.0,4537.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/01/18 00:00:00,1396/01/19 00:00:00,3843,3736,87,7,8,5,82.33,730.0,755.0,20.0,3843.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/01/19 00:00:00,1396/01/20 00:00:00,3420,3245,143,17,4,11,83.68,798.0,529.0,17.0,3497.0,1420.0
973101,گرگان -کردکوي (قديم ),1396/01/20 00:00:00,1396/01/21 00:00:00,3731,3475,231,13,5,7,83.59,878.0,605.0,11.0,3731.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/01/21 00:00:00,1396/01/22 00:00:00,3618,3424,168,19,2,5,79.54,583.0,549.0,22.0,3618.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/01/22 00:00:00,1396/01/23 00:00:00,3528,3412,93,20,1,2,83.81,794.0,629.0,19.0,3528.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/01/23 00:00:00,1396/01/24 00:00:00,3079,2941,117,14,1,6,81.38,569.0,388.0,18.0,3079.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/01/24 00:00:00,1396/01/25 00:00:00,4301,4201,76,14,1,9,84.2,962.0,859.0,5.0,4301.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/01/25 00:00:00,1396/01/26 00:00:00,3803,3682,102,12,4,3,81.65,720.0,708.0,12.0,3803.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/01/26 00:00:00,1396/01/27 00:00:00,3256,3064,165,16,6,5,83.99,762.0,433.0,11.0,3256.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/01/27 00:00:00,1396/01/28 00:00:00,3247,3105,123,10,5,4,82.09,650.0,400.0,15.0,3247.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/01/28 00:00:00,1396/01/29 00:00:00,3503,3378,102,15,2,6,85.54,962.0,472.0,5.0,3503.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/01/29 00:00:00,1396/01/30 00:00:00,3587,3428,131,15,5,8,83.65,851.0,529.0,8.0,3587.0,1440.0
973101,گرگان -کردکوي (قديم ),1396/01/30 00:00:00,1396/01/31 00:00:00,3724,3552,148,14,4,6,83.52,883.0,578.0,10.0,3764.0,1430.0
973101,گرگان -کردکوي (قديم ),1396/01/31 00:00:00,1396/02/01 00:00:00,4551,4431,94,16,7,3,82.37,860.0,976.0,11.0,4564.0,1435.0
973101,گرگان -کردکوي (قديم ),1397/01/01 00:00:00,1397/01/02 00:00:00,4291,4265,18,5,3,0,84.0,907.0,1024.0,4.0,4407.0,1400.0
973101,گرگان -کردکوي (قديم ),1397/01/02 00:00:00,1397/01/03 00:00:00,4012,3982,20,6,1,3,85.0,957.0,854.0,6.0,4104.0,1380.0
973101,گرگان -کردکوي (قديم ),1397/01/03 00:00:00,1397/01/04 00:00:00,3886,3830,45,6,3,2,84.0,899.0,804.0,10.0,3886.0,1440.0
