Road Code,Road Name,Start Time,End Time,Total Number of Vehicles,Number of Class 1 Vehicles,Number of Class 2 Vehicles,Number of Class 3 Vehicles,Number of Class 4 Vehicles,Number of Class 5 Vehicles,Average Speed,Number of Illegal Speed Violations,Number of Illegal Distance Violations,Number of Illegal Overtaking Violations,Estimated Number,Length of Operation (minutes)
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/03 00:00:00,1396/12/04 00:00:00,6343,2101,1936,1184,202,920,53.0,22.0,1436.0,54.0,6343.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/04 00:00:00,1396/12/05 00:00:00,4238,1670,926,796,189,657,56.0,25.0,711.0,53.0,4238.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/05 00:00:00,1396/12/06 00:00:00,5919,1929,1851,1024,218,897,53.0,16.0,1359.0,51.0,5919.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/06 00:00:00,1396/12/07 00:00:00,6591,1935,2061,1368,256,971,52.0,13.0,1590.0,65.0,6591.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/07 00:00:00,1396/12/08 00:00:00,6880,1982,2157,1447,258,1036,52.0,29.0,1554.0,67.0,6880.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/08 00:00:00,1396/12/09 00:00:00,6680,1900,2029,1375,258,1118,51.0,18.0,1572.0,65.0,6680.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/09 00:00:00,1396/12/10 00:00:00,7225,2176,2259,1441,266,1083,52.0,17.0,1908.0,70.0,7225.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/10 00:00:00,1396/12/11 00:00:00,6850,2150,2131,1310,235,1024,53.0,21.0,1705.0,58.0,6850.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/11 00:00:00,1396/12/12 00:00:00,4939,1905,1138,871,202,823,54.0,29.0,941.0,54.0,4939.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/12 00:00:00,1396/12/13 00:00:00,6669,2045,2089,1228,260,1047,53.0,25.0,1723.0,59.0,6669.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/13 00:00:00,1396/12/14 00:00:00,7421,2071,2387,1491,314,1158,53.0,19.0,1842.0,56.0,7421.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/14 00:00:00,1396/12/15 00:00:00,7351,2073,2274,1519,317,1168,53.0,29.0,1895.0,78.0,7351.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/15 00:00:00,1396/12/16 00:00:00,7282,1927,2328,1500,288,1239,51.0,7.0,1753.0,53.0,7282.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/16 00:00:00,1396/12/17 00:00:00,7743,2185,2378,1610,336,1234,51.0,15.0,1997.0,66.0,7743.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/17 00:00:00,1396/12/18 00:00:00,7471,2254,2235,1430,292,1260,52.0,21.0,1979.0,54.0,7471.0,1440.0
543655,رستم آباد (جاده قديم) - امامزاده هاشم ,1396/12/18 00:00:00,1396/12/19 00:00:00,5721,2070,1255,1069,274,1053,54.0,36.0,1257.0,72.0,5721.0,1440.0
