Road Code,Road Name,Start Time,End Time,Total Number of Vehicles,Number of Class 1 Vehicles,Number of Class 2 Vehicles,Number of Class 3 Vehicles,Number of Class 4 Vehicles,Number of Class 5 Vehicles,Average Speed,Number of Illegal Speed Violations,Number of Illegal Distance Violations,Number of Illegal Overtaking Violations,Estimated Number,Length of Operation (minutes)
543656,لوشان - منجيل (جاده قديم),1395/12/15 00:00:00,1395/12/15 18:20:00,1608,953,234,87,100,234,44.11,32.0,39.0,365.0,2066.0,1050.0
543656,لوشان - منجيل (جاده قديم),1395/12/16 00:20:00,1395/12/17 00:00:00,1282,545,178,111,101,347,47.69,50.0,37.0,519.0,1440.0,1335.0
543656,لوشان - منجيل (جاده قديم),1395/12/17 00:00:00,1395/12/18 00:00:00,665,223,90,60,67,225,49.43,37.0,31.0,374.0,1375.0,930.0
543656,لوشان - منجيل (جاده قديم),1395/12/18 00:05:00,1395/12/19 00:00:00,1010,427,122,76,82,303,48.83,37.0,18.0,480.0,1525.0,1035.0
543656,لوشان - منجيل (جاده قديم),1395/12/19 00:00:00,1395/12/19 23:55:00,1449,687,165,95,126,376,49.79,70.0,72.0,624.0,1709.0,1270.0
543656,لوشان - منجيل (جاده قديم),1395/12/20 00:00:00,1395/12/21 00:00:00,400,185,45,42,31,97,47.56,21.0,9.0,158.0,1815.0,595.0
543656,لوشان - منجيل (جاده قديم),1395/12/21 00:00:00,1395/12/22 00:00:00,1477,841,196,83,106,251,49.56,63.0,78.0,459.0,1965.0,1240.0
543656,لوشان - منجيل (جاده قديم),1395/12/22 00:00:00,1395/12/23 00:00:00,1879,947,270,142,123,397,52.29,66.0,84.0,452.0,2442.0,1260.0
543656,لوشان - منجيل (جاده قديم),1395/12/23 00:00:00,1395/12/24 00:00:00,1634,908,243,124,91,268,46.13,36.0,51.0,399.0,2216.0,1205.0
543656,لوشان - منجيل (جاده قديم),1395/12/24 00:00:00,1395/12/25 00:00:00,2344,1213,320,179,153,479,50.73,89.0,142.0,671.0,2734.0,1290.0
543656,لوشان - منجيل (جاده قديم),1395/12/25 00:00:00,1395/12/26 00:00:00,2061,1168,287,151,126,329,51.34,66.0,170.0,404.0,2809.0,1195.0
